,Lat,Long,Year,Month,Date,Hour,Min,Sec,Rain Rate
0,27.32194,-80.77528,2017.0,1.0,4.0,19.0,34.0,0.0,14.98
1,27.32194,-80.77528,2017.0,1.0,4.0,19.0,35.0,0.0,10.06
2,27.32194,-80.77528,2017.0,1.0,4.0,19.0,36.0,0.0,4.93
3,27.32194,-80.77528,2017.0,1.0,4.0,19.0,37.0,0.0,4.93
4,27.32194,-80.77528,2017.0,1.0,4.0,19.0,38.0,0.0,10.06
5,27.32194,-80.77528,2017.0,1.0,4.0,19.0,39.0,0.0,14.98
6,27.32194,-80.77528,2017.0,1.0,4.0,19.0,40.0,0.0,5.19
7,27.32194,-80.77528,2017.0,1.0,4.0,19.0,41.0,0.0,2.48
8,27.32194,-80.77528,2017.0,1.0,4.0,19.0,42.0,0.0,13.63
9,27.32194,-80.77528,2017.0,1.0,4.0,19.0,43.0,0.0,38.65
10,27.32194,-80.77528,2017.0,1.0,4.0,19.0,44.0,0.0,59.94
11,27.32194,-80.77528,2017.0,1.0,4.0,19.0,45.0,0.0,29.97
12,27.32194,-80.77528,2017.0,1.0,4.0,19.0,46.0,0.0,14.98
13,27.32194,-80.77528,2017.0,1.0,4.0,19.0,47.0,0.0,8.41
14,27.32194,-80.77528,2017.0,1.0,4.0,19.0,48.0,0.0,4.12
15,27.32194,-80.77528,2017.0,1.0,4.0,19.0,49.0,0.0,2.45
16,27.32194,-80.77528,2017.0,1.0,4.0,19.0,50.0,0.0,2.92
17,27.32194,-80.77528,2017.0,1.0,4.0,19.0,51.0,0.0,3.63
18,27.32194,-80.77528,2017.0,1.0,4.0,19.0,52.0,0.0,4.1
19,27.32194,-80.77528,2017.0,1.0,4.0,19.0,53.0,0.0,4.34
20,27.32194,-80.77528,2017.0,1.0,4.0,19.0,54.0,0.0,4.34
21,27.32194,-80.77528,2017.0,1.0,10.0,12.0,12.0,0.0,3.81
22,27.32194,-80.77528,2017.0,1.0,10.0,12.0,13.0,0.0,3.81
23,27.32194,-80.77528,2017.0,1.0,10.0,12.0,14.0,0.0,3.81
24,27.32194,-80.77528,2017.0,1.0,10.0,12.0,15.0,0.0,3.81
25,27.32194,-80.77528,2017.0,1.0,10.0,12.0,16.0,0.0,3.81
26,27.32194,-80.77528,2017.0,1.0,10.0,12.0,17.0,0.0,3.81
27,27.32194,-80.77528,2017.0,1.0,10.0,12.0,18.0,0.0,3.81
28,27.32194,-80.77528,2017.0,1.0,10.0,12.0,19.0,0.0,3.81
29,27.32194,-80.77528,2017.0,1.0,10.0,14.0,8.0,0.0,-3.05
30,27.32194,-80.77528,2017.0,1.0,10.0,14.0,9.0,0.0,-3.05
31,27.32194,-80.77528,2017.0,1.0,10.0,14.0,10.0,0.0,-3.05
32,27.32194,-80.77528,2017.0,1.0,10.0,14.0,11.0,0.0,-3.05
33,27.32194,-80.77528,2017.0,1.0,10.0,14.0,12.0,0.0,-3.05
34,27.32194,-80.77528,2017.0,1.0,10.0,20.0,5.0,0.0,-3.05
35,27.32194,-80.77528,2017.0,1.0,10.0,20.0,6.0,0.0,-3.05
36,27.32194,-80.77528,2017.0,1.0,10.0,20.0,7.0,0.0,-3.05
