,Lat,Long,Year,Month,Date,Hour,Min,Sec,Rain Rate
0,28.14,-81.35139,2017.0,1.0,4.0,7.0,19.0,0.0,14.91
1,28.14,-81.35139,2017.0,1.0,4.0,7.0,20.0,0.0,14.91
2,28.14,-81.35139,2017.0,1.0,4.0,7.0,21.0,0.0,10.16
3,28.14,-81.35139,2017.0,1.0,4.0,7.0,22.0,0.0,5.44
4,28.14,-81.35139,2017.0,1.0,4.0,7.0,23.0,0.0,1.96
5,28.14,-81.35139,2017.0,1.0,4.0,7.0,27.0,0.0,0.31
6,28.14,-81.35139,2017.0,1.0,4.0,7.0,28.0,0.0,2.46
7,28.14,-81.35139,2017.0,1.0,4.0,7.0,29.0,0.0,5.28
8,28.14,-81.35139,2017.0,1.0,4.0,7.0,30.0,0.0,8.79
9,28.14,-81.35139,2017.0,1.0,4.0,7.0,31.0,0.0,12.98
10,28.14,-81.35139,2017.0,1.0,4.0,7.0,32.0,0.0,14.91
11,28.14,-81.35139,2017.0,1.0,4.0,7.0,33.0,0.0,7.61
12,28.14,-81.35139,2017.0,1.0,4.0,7.0,34.0,0.0,7.3
13,28.14,-81.35139,2017.0,1.0,4.0,7.0,35.0,0.0,14.91
14,28.14,-81.35139,2017.0,1.0,4.0,11.0,44.0,0.0,-3.05
15,28.14,-81.35139,2017.0,1.0,4.0,11.0,45.0,0.0,-3.05
16,28.14,-81.35139,2017.0,1.0,4.0,11.0,46.0,0.0,-3.05
17,28.14,-81.35139,2017.0,1.0,4.0,11.0,47.0,0.0,-3.05
18,28.14,-81.35139,2017.0,1.0,4.0,11.0,48.0,0.0,-3.05
19,28.14,-81.35139,2017.0,1.0,7.0,3.0,51.0,0.0,-3.05
20,28.14,-81.35139,2017.0,1.0,7.0,3.0,52.0,0.0,-3.05
21,28.14,-81.35139,2017.0,1.0,7.0,3.0,53.0,0.0,-3.05
22,28.14,-81.35139,2017.0,1.0,7.0,3.0,54.0,0.0,-3.05
23,28.14,-81.35139,2017.0,1.0,7.0,3.0,55.0,0.0,-3.05
24,28.14,-81.35139,2017.0,1.0,7.0,5.0,36.0,0.0,-3.05
25,28.14,-81.35139,2017.0,1.0,7.0,5.0,37.0,0.0,-3.05
26,28.14,-81.35139,2017.0,1.0,7.0,5.0,38.0,0.0,-3.05
27,28.14,-81.35139,2017.0,1.0,7.0,5.0,39.0,0.0,-3.05
28,28.14,-81.35139,2017.0,1.0,7.0,5.0,40.0,0.0,-3.05
29,28.14,-81.35139,2017.0,1.0,7.0,9.0,32.0,0.0,-3.05
30,28.14,-81.35139,2017.0,1.0,7.0,9.0,33.0,0.0,-3.05
31,28.14,-81.35139,2017.0,1.0,7.0,9.0,34.0,0.0,-3.05
32,28.14,-81.35139,2017.0,1.0,7.0,9.0,35.0,0.0,-3.05
33,28.14,-81.35139,2017.0,1.0,7.0,9.0,36.0,0.0,-3.05
34,28.14,-81.35139,2017.0,1.0,7.0,14.0,5.0,0.0,3.05
35,28.14,-81.35139,2017.0,1.0,7.0,14.0,6.0,0.0,3.05
36,28.14,-81.35139,2017.0,1.0,7.0,14.0,7.0,0.0,3.05
37,28.14,-81.35139,2017.0,1.0,7.0,14.0,8.0,0.0,3.05
38,28.14,-81.35139,2017.0,1.0,7.0,14.0,9.0,0.0,3.05
39,28.14,-81.35139,2017.0,1.0,7.0,14.0,10.0,0.0,30.48
40,28.14,-81.35139,2017.0,1.0,7.0,14.0,11.0,0.0,1.69
41,28.14,-81.35139,2017.0,1.0,7.0,14.0,12.0,0.0,1.69
42,28.14,-81.35139,2017.0,1.0,7.0,14.0,13.0,0.0,1.69
43,28.14,-81.35139,2017.0,1.0,7.0,14.0,14.0,0.0,1.69
44,28.14,-81.35139,2017.0,1.0,7.0,14.0,15.0,0.0,1.69
45,28.14,-81.35139,2017.0,1.0,7.0,14.0,16.0,0.0,1.69
46,28.14,-81.35139,2017.0,1.0,7.0,14.0,17.0,0.0,1.69
47,28.14,-81.35139,2017.0,1.0,7.0,14.0,18.0,0.0,1.69
48,28.14,-81.35139,2017.0,1.0,7.0,14.0,19.0,0.0,1.69
49,28.14,-81.35139,2017.0,1.0,7.0,14.0,45.0,0.0,11.42
50,28.14,-81.35139,2017.0,1.0,7.0,14.0,46.0,0.0,11.42
51,28.14,-81.35139,2017.0,1.0,7.0,14.0,47.0,0.0,9.11
52,28.14,-81.35139,2017.0,1.0,7.0,14.0,48.0,0.0,6.58
53,28.14,-81.35139,2017.0,1.0,7.0,14.0,49.0,0.0,4.36
54,28.14,-81.35139,2017.0,1.0,7.0,14.0,50.0,0.0,2.46
55,28.14,-81.35139,2017.0,1.0,7.0,14.0,51.0,0.0,0.88
56,28.14,-81.35139,2017.0,1.0,7.0,15.0,0.0,0.0,0.77
57,28.14,-81.35139,2017.0,1.0,7.0,15.0,1.0,0.0,1.78
58,28.14,-81.35139,2017.0,1.0,7.0,15.0,2.0,0.0,2.54
59,28.14,-81.35139,2017.0,1.0,7.0,15.0,3.0,0.0,3.04
60,28.14,-81.35139,2017.0,1.0,7.0,15.0,4.0,0.0,3.29
61,28.14,-81.35139,2017.0,1.0,7.0,15.0,5.0,0.0,3.29
62,28.14,-81.35139,2017.0,1.0,7.0,15.0,18.0,0.0,-3.05
63,28.14,-81.35139,2017.0,1.0,7.0,15.0,19.0,0.0,-3.05
64,28.14,-81.35139,2017.0,1.0,7.0,15.0,20.0,0.0,-3.05
65,28.14,-81.35139,2017.0,1.0,7.0,15.0,21.0,0.0,-3.05
66,28.14,-81.35139,2017.0,1.0,7.0,15.0,22.0,0.0,-3.05
67,28.14,-81.35139,2017.0,1.0,7.0,15.0,46.0,0.0,4.91
68,28.14,-81.35139,2017.0,1.0,7.0,15.0,47.0,0.0,5.09
69,28.14,-81.35139,2017.0,1.0,7.0,15.0,48.0,0.0,5.09
70,28.14,-81.35139,2017.0,1.0,7.0,15.0,49.0,0.0,4.91
71,28.14,-81.35139,2017.0,1.0,7.0,15.0,50.0,0.0,4.54
72,28.14,-81.35139,2017.0,1.0,7.0,15.0,51.0,0.0,4.18
73,28.14,-81.35139,2017.0,1.0,7.0,15.0,52.0,0.0,4.54
74,28.14,-81.35139,2017.0,1.0,7.0,15.0,53.0,0.0,5.82
75,28.14,-81.35139,2017.0,1.0,7.0,15.0,54.0,0.0,7.44
76,28.14,-81.35139,2017.0,1.0,7.0,15.0,55.0,0.0,7.1
77,28.14,-81.35139,2017.0,1.0,7.0,15.0,56.0,0.0,4.86
78,28.14,-81.35139,2017.0,1.0,7.0,15.0,57.0,0.0,3.22
79,28.14,-81.35139,2017.0,1.0,7.0,15.0,58.0,0.0,2.82
80,28.14,-81.35139,2017.0,1.0,7.0,15.0,59.0,0.0,3.65
81,28.14,-81.35139,2017.0,1.0,7.0,16.0,0.0,0.0,5.2
82,28.14,-81.35139,2017.0,1.0,7.0,16.0,1.0,0.0,5.45
83,28.14,-81.35139,2017.0,1.0,7.0,16.0,2.0,0.0,3.9
84,28.14,-81.35139,2017.0,1.0,7.0,16.0,3.0,0.0,1.04
85,28.14,-81.35139,2017.0,1.0,7.0,16.0,8.0,0.0,2.15
86,28.14,-81.35139,2017.0,1.0,7.0,16.0,9.0,0.0,5.96
87,28.14,-81.35139,2017.0,1.0,7.0,16.0,10.0,0.0,10.97
88,28.14,-81.35139,2017.0,1.0,7.0,16.0,11.0,0.0,14.55
89,28.14,-81.35139,2017.0,1.0,7.0,16.0,12.0,0.0,9.35
90,28.14,-81.35139,2017.0,1.0,7.0,16.0,13.0,0.0,5.2
91,28.14,-81.35139,2017.0,1.0,7.0,16.0,14.0,0.0,5.2
92,28.14,-81.35139,2017.0,1.0,7.0,16.0,50.0,0.0,7.96
93,28.14,-81.35139,2017.0,1.0,7.0,16.0,51.0,0.0,22.04
94,28.14,-81.35139,2017.0,1.0,7.0,16.0,52.0,0.0,30.0
95,28.14,-81.35139,2017.0,1.0,7.0,16.0,53.0,0.0,15.0
96,28.14,-81.35139,2017.0,1.0,7.0,16.0,54.0,0.0,15.0
97,28.14,-81.35139,2017.0,1.0,7.0,16.0,55.0,0.0,15.0
98,28.14,-81.35139,2017.0,1.0,7.0,16.0,56.0,0.0,15.0
99,28.14,-81.35139,2017.0,1.0,7.0,16.0,57.0,0.0,8.53
100,28.14,-81.35139,2017.0,1.0,7.0,16.0,58.0,0.0,6.47
101,28.14,-81.35139,2017.0,1.0,7.0,16.0,59.0,0.0,15.0
102,28.14,-81.35139,2017.0,1.0,7.0,17.0,0.0,0.0,30.0
103,28.14,-81.35139,2017.0,1.0,7.0,17.0,1.0,0.0,10.75
104,28.14,-81.35139,2017.0,1.0,7.0,17.0,2.0,0.0,4.25
105,28.14,-81.35139,2017.0,1.0,7.0,17.0,3.0,0.0,15.0
106,28.14,-81.35139,2017.0,1.0,7.0,17.0,4.0,0.0,7.21
107,28.14,-81.35139,2017.0,1.0,7.0,17.0,5.0,0.0,1.62
108,28.14,-81.35139,2017.0,1.0,7.0,17.0,6.0,0.0,6.17
109,28.14,-81.35139,2017.0,1.0,7.0,17.0,7.0,0.0,15.0
110,28.14,-81.35139,2017.0,1.0,7.0,17.0,8.0,0.0,9.82
111,28.14,-81.35139,2017.0,1.0,7.0,17.0,9.0,0.0,5.18
112,28.14,-81.35139,2017.0,1.0,7.0,17.0,10.0,0.0,5.11
113,28.14,-81.35139,2017.0,1.0,7.0,17.0,11.0,0.0,5.28
114,28.14,-81.35139,2017.0,1.0,7.0,17.0,12.0,0.0,4.61
115,28.14,-81.35139,2017.0,1.0,7.0,17.0,13.0,0.0,3.33
116,28.14,-81.35139,2017.0,1.0,7.0,17.0,14.0,0.0,2.33
117,28.14,-81.35139,2017.0,1.0,7.0,17.0,15.0,0.0,1.83
118,28.14,-81.35139,2017.0,1.0,7.0,17.0,16.0,0.0,1.83
119,28.14,-81.35139,2017.0,1.0,7.0,17.0,17.0,0.0,2.34
120,28.14,-81.35139,2017.0,1.0,7.0,17.0,18.0,0.0,3.35
121,28.14,-81.35139,2017.0,1.0,7.0,17.0,19.0,0.0,4.63
122,28.14,-81.35139,2017.0,1.0,7.0,17.0,20.0,0.0,5.28
123,28.14,-81.35139,2017.0,1.0,7.0,17.0,21.0,0.0,5.08
124,28.14,-81.35139,2017.0,1.0,7.0,17.0,22.0,0.0,4.19
125,28.14,-81.35139,2017.0,1.0,7.0,17.0,23.0,0.0,3.26
126,28.14,-81.35139,2017.0,1.0,7.0,17.0,24.0,0.0,2.47
127,28.14,-81.35139,2017.0,1.0,7.0,17.0,25.0,0.0,1.81
128,28.14,-81.35139,2017.0,1.0,7.0,17.0,26.0,0.0,1.28
129,28.14,-81.35139,2017.0,1.0,7.0,17.0,27.0,0.0,0.88
130,28.14,-81.35139,2017.0,1.0,7.0,17.0,28.0,0.0,0.62
131,28.14,-81.35139,2017.0,1.0,7.0,17.0,29.0,0.0,0.49
