,Lat,Long,Year,Month,Date,Hour,Min,Sec,Rain Rate
0,27.35778,-80.62972,2017.0,1.0,4.0,19.0,46.0,0.0,15.09
1,27.35778,-80.62972,2017.0,1.0,4.0,19.0,47.0,0.0,15.09
2,27.35778,-80.62972,2017.0,1.0,4.0,19.0,48.0,0.0,15.09
3,27.35778,-80.62972,2017.0,1.0,4.0,19.0,49.0,0.0,9.64
4,27.35778,-80.62972,2017.0,1.0,4.0,19.0,50.0,0.0,5.45
5,27.35778,-80.62972,2017.0,1.0,4.0,19.0,51.0,0.0,4.09
6,27.35778,-80.62972,2017.0,1.0,4.0,19.0,52.0,0.0,3.35
7,27.35778,-80.62972,2017.0,1.0,4.0,19.0,53.0,0.0,2.68
8,27.35778,-80.62972,2017.0,1.0,4.0,19.0,54.0,0.0,2.07
9,27.35778,-80.62972,2017.0,1.0,4.0,19.0,55.0,0.0,1.54
10,27.35778,-80.62972,2017.0,1.0,4.0,19.0,56.0,0.0,1.07
11,27.35778,-80.62972,2017.0,1.0,4.0,19.0,57.0,0.0,0.66
12,27.35778,-80.62972,2017.0,1.0,4.0,19.0,58.0,0.0,0.33
13,27.35778,-80.62972,2017.0,1.0,4.0,19.0,59.0,0.0,0.06
14,27.35778,-80.62972,2017.0,1.0,5.0,7.0,14.0,0.0,-3.05
15,27.35778,-80.62972,2017.0,1.0,5.0,7.0,15.0,0.0,-3.05
16,27.35778,-80.62972,2017.0,1.0,5.0,7.0,16.0,0.0,-3.05
17,27.35778,-80.62972,2017.0,1.0,5.0,7.0,17.0,0.0,-3.05
18,27.35778,-80.62972,2017.0,1.0,5.0,7.0,18.0,0.0,-3.05
19,27.35778,-80.62972,2017.0,1.0,11.0,10.0,37.0,0.0,-3.05
20,27.35778,-80.62972,2017.0,1.0,11.0,10.0,38.0,0.0,-3.05
21,27.35778,-80.62972,2017.0,1.0,11.0,10.0,39.0,0.0,-3.05
22,27.35778,-80.62972,2017.0,1.0,11.0,10.0,40.0,0.0,-3.05
23,27.35778,-80.62972,2017.0,1.0,11.0,10.0,41.0,0.0,-3.05
24,27.35778,-80.62972,2017.0,1.0,11.0,14.0,22.0,0.0,-3.05
25,27.35778,-80.62972,2017.0,1.0,11.0,14.0,23.0,0.0,-3.05
26,27.35778,-80.62972,2017.0,1.0,11.0,14.0,24.0,0.0,-3.05
27,27.35778,-80.62972,2017.0,1.0,11.0,14.0,25.0,0.0,-3.05
28,27.35778,-80.62972,2017.0,1.0,11.0,14.0,26.0,0.0,-3.05
29,27.35778,-80.62972,2017.0,1.0,23.0,5.0,14.0,0.0,10.35
30,27.35778,-80.62972,2017.0,1.0,23.0,5.0,15.0,0.0,4.84
31,27.35778,-80.62972,2017.0,1.0,23.0,5.0,16.0,0.0,4.84
32,27.35778,-80.62972,2017.0,1.0,23.0,5.0,17.0,0.0,10.35
33,27.35778,-80.62972,2017.0,1.0,23.0,5.0,18.0,0.0,30.39
34,27.35778,-80.62972,2017.0,1.0,23.0,5.0,19.0,0.0,75.96
35,27.35778,-80.62972,2017.0,1.0,23.0,5.0,20.0,0.0,75.96
36,27.35778,-80.62972,2017.0,1.0,23.0,5.0,21.0,0.0,75.96
37,27.35778,-80.62972,2017.0,1.0,23.0,5.0,22.0,0.0,60.77
38,27.35778,-80.62972,2017.0,1.0,23.0,5.0,23.0,0.0,30.39
39,27.35778,-80.62972,2017.0,1.0,23.0,5.0,24.0,0.0,15.19
40,27.35778,-80.62972,2017.0,1.0,23.0,5.0,25.0,0.0,8.79
41,27.35778,-80.62972,2017.0,1.0,23.0,5.0,26.0,0.0,4.59
42,27.35778,-80.62972,2017.0,1.0,23.0,5.0,27.0,0.0,1.82
43,27.35778,-80.62972,2017.0,1.0,23.0,5.0,28.0,0.0,0.34
44,27.35778,-80.62972,2017.0,1.0,23.0,5.0,32.0,0.0,0.28
45,27.35778,-80.62972,2017.0,1.0,23.0,5.0,33.0,0.0,1.59
46,27.35778,-80.62972,2017.0,1.0,23.0,5.0,34.0,0.0,3.41
47,27.35778,-80.62972,2017.0,1.0,23.0,5.0,35.0,0.0,5.76
48,27.35778,-80.62972,2017.0,1.0,23.0,5.0,36.0,0.0,8.64
49,27.35778,-80.62972,2017.0,1.0,23.0,5.0,37.0,0.0,12.05
50,27.35778,-80.62972,2017.0,1.0,23.0,5.0,38.0,0.0,15.19
51,27.35778,-80.62972,2017.0,1.0,23.0,5.0,39.0,0.0,15.19
52,27.35778,-80.62972,2017.0,1.0,23.0,5.0,40.0,0.0,15.19
53,27.35778,-80.62972,2017.0,1.0,23.0,5.0,41.0,0.0,22.7
54,27.35778,-80.62972,2017.0,1.0,23.0,5.0,42.0,0.0,22.88
55,27.35778,-80.62972,2017.0,1.0,23.0,5.0,43.0,0.0,15.19
56,27.35778,-80.62972,2017.0,1.0,23.0,12.0,56.0,0.0,8.27
57,27.35778,-80.62972,2017.0,1.0,23.0,12.0,57.0,0.0,8.27
58,27.35778,-80.62972,2017.0,1.0,23.0,12.0,58.0,0.0,7.28
59,27.35778,-80.62972,2017.0,1.0,23.0,12.0,59.0,0.0,5.53
60,27.35778,-80.62972,2017.0,1.0,23.0,13.0,0.0,0.0,3.94
61,27.35778,-80.62972,2017.0,1.0,23.0,13.0,1.0,0.0,2.73
62,27.35778,-80.62972,2017.0,1.0,23.0,13.0,2.0,0.0,1.9
63,27.35778,-80.62972,2017.0,1.0,23.0,13.0,3.0,0.0,1.46
64,27.35778,-80.62972,2017.0,1.0,23.0,13.0,4.0,0.0,1.34
65,27.35778,-80.62972,2017.0,1.0,23.0,13.0,5.0,0.0,1.29
66,27.35778,-80.62972,2017.0,1.0,23.0,13.0,6.0,0.0,1.24
67,27.35778,-80.62972,2017.0,1.0,23.0,13.0,7.0,0.0,1.2
68,27.35778,-80.62972,2017.0,1.0,23.0,13.0,8.0,0.0,1.16
69,27.35778,-80.62972,2017.0,1.0,23.0,13.0,9.0,0.0,1.12
70,27.35778,-80.62972,2017.0,1.0,23.0,13.0,10.0,0.0,1.09
71,27.35778,-80.62972,2017.0,1.0,23.0,13.0,11.0,0.0,1.07
72,27.35778,-80.62972,2017.0,1.0,23.0,13.0,12.0,0.0,1.04
73,27.35778,-80.62972,2017.0,1.0,23.0,13.0,13.0,0.0,1.02
74,27.35778,-80.62972,2017.0,1.0,23.0,13.0,14.0,0.0,1.01
