,Lat,Long,Year,Month,Date,Hour,Min,Sec,Rain Rate
0,28.04833,-81.39944,2017.0,1.0,7.0,9.0,24.0,0.0,-3.05
1,28.04833,-81.39944,2017.0,1.0,7.0,9.0,25.0,0.0,-3.05
2,28.04833,-81.39944,2017.0,1.0,7.0,9.0,26.0,0.0,-3.05
3,28.04833,-81.39944,2017.0,1.0,7.0,9.0,27.0,0.0,-3.05
4,28.04833,-81.39944,2017.0,1.0,7.0,9.0,28.0,0.0,-3.05
5,28.04833,-81.39944,2017.0,1.0,7.0,10.0,20.0,0.0,-3.05
6,28.04833,-81.39944,2017.0,1.0,7.0,10.0,21.0,0.0,-3.05
7,28.04833,-81.39944,2017.0,1.0,7.0,10.0,22.0,0.0,-3.05
8,28.04833,-81.39944,2017.0,1.0,7.0,10.0,23.0,0.0,-3.05
9,28.04833,-81.39944,2017.0,1.0,7.0,10.0,24.0,0.0,-3.05
10,28.04833,-81.39944,2017.0,1.0,7.0,14.0,7.0,0.0,7.95
11,28.04833,-81.39944,2017.0,1.0,7.0,14.0,8.0,0.0,7.95
12,28.04833,-81.39944,2017.0,1.0,7.0,14.0,9.0,0.0,5.76
13,28.04833,-81.39944,2017.0,1.0,7.0,14.0,10.0,0.0,1.38
14,28.04833,-81.39944,2017.0,1.0,7.0,14.0,13.0,0.0,3.95
15,28.04833,-81.39944,2017.0,1.0,7.0,14.0,14.0,0.0,18.13
16,28.04833,-81.39944,2017.0,1.0,7.0,14.0,15.0,0.0,30.2
17,28.04833,-81.39944,2017.0,1.0,7.0,14.0,16.0,0.0,14.09
18,28.04833,-81.39944,2017.0,1.0,7.0,14.0,17.0,0.0,1.01
19,28.04833,-81.39944,2017.0,1.0,7.0,14.0,18.0,0.0,1.01
20,28.04833,-81.39944,2017.0,1.0,7.0,14.0,58.0,0.0,1.27
21,28.04833,-81.39944,2017.0,1.0,7.0,14.0,59.0,0.0,1.27
22,28.04833,-81.39944,2017.0,1.0,7.0,15.0,0.0,0.0,1.27
23,28.04833,-81.39944,2017.0,1.0,7.0,15.0,1.0,0.0,1.27
24,28.04833,-81.39944,2017.0,1.0,7.0,15.0,2.0,0.0,1.27
25,28.04833,-81.39944,2017.0,1.0,7.0,15.0,3.0,0.0,1.27
26,28.04833,-81.39944,2017.0,1.0,7.0,15.0,4.0,0.0,1.27
27,28.04833,-81.39944,2017.0,1.0,7.0,15.0,5.0,0.0,1.27
28,28.04833,-81.39944,2017.0,1.0,7.0,15.0,6.0,0.0,1.27
29,28.04833,-81.39944,2017.0,1.0,7.0,15.0,7.0,0.0,1.27
30,28.04833,-81.39944,2017.0,1.0,7.0,15.0,8.0,0.0,1.27
31,28.04833,-81.39944,2017.0,1.0,7.0,15.0,9.0,0.0,1.27
32,28.04833,-81.39944,2017.0,1.0,7.0,15.0,10.0,0.0,1.27
33,28.04833,-81.39944,2017.0,1.0,7.0,15.0,11.0,0.0,1.27
34,28.04833,-81.39944,2017.0,1.0,7.0,15.0,12.0,0.0,1.27
35,28.04833,-81.39944,2017.0,1.0,7.0,15.0,13.0,0.0,1.27
36,28.04833,-81.39944,2017.0,1.0,7.0,15.0,14.0,0.0,1.27
37,28.04833,-81.39944,2017.0,1.0,7.0,15.0,15.0,0.0,1.27
38,28.04833,-81.39944,2017.0,1.0,7.0,15.0,16.0,0.0,1.27
39,28.04833,-81.39944,2017.0,1.0,7.0,15.0,17.0,0.0,1.27
40,28.04833,-81.39944,2017.0,1.0,7.0,15.0,18.0,0.0,1.27
41,28.04833,-81.39944,2017.0,1.0,7.0,15.0,19.0,0.0,1.27
42,28.04833,-81.39944,2017.0,1.0,7.0,15.0,20.0,0.0,1.27
43,28.04833,-81.39944,2017.0,1.0,7.0,15.0,21.0,0.0,1.27
44,28.04833,-81.39944,2017.0,1.0,7.0,15.0,43.0,0.0,4.0
45,28.04833,-81.39944,2017.0,1.0,7.0,15.0,44.0,0.0,2.97
46,28.04833,-81.39944,2017.0,1.0,7.0,15.0,45.0,0.0,2.45
47,28.04833,-81.39944,2017.0,1.0,7.0,15.0,46.0,0.0,2.45
48,28.04833,-81.39944,2017.0,1.0,7.0,15.0,47.0,0.0,2.97
49,28.04833,-81.39944,2017.0,1.0,7.0,15.0,48.0,0.0,4.0
50,28.04833,-81.39944,2017.0,1.0,7.0,15.0,49.0,0.0,5.54
51,28.04833,-81.39944,2017.0,1.0,7.0,15.0,50.0,0.0,7.25
52,28.04833,-81.39944,2017.0,1.0,7.0,15.0,51.0,0.0,7.71
53,28.04833,-81.39944,2017.0,1.0,7.0,15.0,52.0,0.0,6.8
54,28.04833,-81.39944,2017.0,1.0,7.0,15.0,53.0,0.0,5.41
55,28.04833,-81.39944,2017.0,1.0,7.0,15.0,54.0,0.0,3.77
56,28.04833,-81.39944,2017.0,1.0,7.0,15.0,55.0,0.0,1.88
57,28.04833,-81.39944,2017.0,1.0,7.0,15.0,59.0,0.0,2.13
58,28.04833,-81.39944,2017.0,1.0,7.0,16.0,0.0,0.0,16.66
59,28.04833,-81.39944,2017.0,1.0,7.0,16.0,1.0,0.0,29.93
60,28.04833,-81.39944,2017.0,1.0,7.0,16.0,2.0,0.0,14.97
61,28.04833,-81.39944,2017.0,1.0,7.0,16.0,3.0,0.0,8.0
62,28.04833,-81.39944,2017.0,1.0,7.0,16.0,4.0,0.0,6.96
63,28.04833,-81.39944,2017.0,1.0,7.0,16.0,5.0,0.0,7.59
64,28.04833,-81.39944,2017.0,1.0,7.0,16.0,6.0,0.0,7.37
65,28.04833,-81.39944,2017.0,1.0,7.0,16.0,7.0,0.0,5.95
66,28.04833,-81.39944,2017.0,1.0,7.0,16.0,8.0,0.0,4.44
67,28.04833,-81.39944,2017.0,1.0,7.0,16.0,9.0,0.0,3.11
68,28.04833,-81.39944,2017.0,1.0,7.0,16.0,10.0,0.0,1.98
69,28.04833,-81.39944,2017.0,1.0,7.0,16.0,11.0,0.0,1.03
70,28.04833,-81.39944,2017.0,1.0,7.0,16.0,12.0,0.0,0.28
