,Lat,Long,Year,Month,Date,Hour,Min,Sec,Rain Rate
0,27.26972,-80.70528,2017.0,1.0,4.0,19.0,53.0,0.0,14.98
1,27.26972,-80.70528,2017.0,1.0,4.0,19.0,54.0,0.0,74.88
2,27.26972,-80.70528,2017.0,1.0,4.0,19.0,55.0,0.0,59.9
3,27.26972,-80.70528,2017.0,1.0,4.0,19.0,56.0,0.0,14.98
4,27.26972,-80.70528,2017.0,1.0,4.0,19.0,57.0,0.0,14.98
5,27.26972,-80.70528,2017.0,1.0,4.0,19.0,58.0,0.0,11.31
6,27.26972,-80.70528,2017.0,1.0,4.0,19.0,59.0,0.0,4.73
7,27.26972,-80.70528,2017.0,1.0,4.0,20.0,0.0,0.0,0.46
8,27.26972,-80.70528,2017.0,1.0,4.0,20.0,2.0,0.0,0.64
9,27.26972,-80.70528,2017.0,1.0,4.0,20.0,3.0,0.0,14.33
10,27.26972,-80.70528,2017.0,1.0,4.0,20.0,4.0,0.0,29.95
11,27.26972,-80.70528,2017.0,1.0,4.0,20.0,5.0,0.0,14.98
12,27.26972,-80.70528,2017.0,1.0,4.0,20.0,6.0,0.0,7.19
13,27.26972,-80.70528,2017.0,1.0,4.0,20.0,7.0,0.0,4.55
14,27.26972,-80.70528,2017.0,1.0,4.0,20.0,8.0,0.0,3.23
15,27.26972,-80.70528,2017.0,1.0,4.0,20.0,9.0,0.0,3.23
16,27.26972,-80.70528,2017.0,1.0,7.0,17.0,28.0,0.0,-3.05
17,27.26972,-80.70528,2017.0,1.0,7.0,17.0,29.0,0.0,-3.05
18,27.26972,-80.70528,2017.0,1.0,7.0,17.0,30.0,0.0,-3.05
19,27.26972,-80.70528,2017.0,1.0,7.0,17.0,31.0,0.0,-3.05
20,27.26972,-80.70528,2017.0,1.0,7.0,17.0,32.0,0.0,-3.05
21,27.26972,-80.70528,2017.0,1.0,7.0,18.0,5.0,0.0,-3.05
22,27.26972,-80.70528,2017.0,1.0,7.0,18.0,6.0,0.0,-3.05
23,27.26972,-80.70528,2017.0,1.0,7.0,18.0,7.0,0.0,-3.05
24,27.26972,-80.70528,2017.0,1.0,7.0,18.0,8.0,0.0,-3.05
25,27.26972,-80.70528,2017.0,1.0,7.0,18.0,9.0,0.0,-3.05
26,27.26972,-80.70528,2017.0,1.0,7.0,19.0,22.0,0.0,-3.05
27,27.26972,-80.70528,2017.0,1.0,7.0,19.0,23.0,0.0,-3.05
28,27.26972,-80.70528,2017.0,1.0,7.0,19.0,24.0,0.0,-3.05
29,27.26972,-80.70528,2017.0,1.0,7.0,19.0,25.0,0.0,-3.05
30,27.26972,-80.70528,2017.0,1.0,7.0,19.0,26.0,0.0,-3.05
31,27.26972,-80.70528,2017.0,1.0,7.0,20.0,2.0,0.0,3.81
32,27.26972,-80.70528,2017.0,1.0,7.0,20.0,3.0,0.0,3.81
33,27.26972,-80.70528,2017.0,1.0,7.0,20.0,4.0,0.0,3.81
34,27.26972,-80.70528,2017.0,1.0,7.0,20.0,5.0,0.0,3.81
35,27.26972,-80.70528,2017.0,1.0,7.0,20.0,6.0,0.0,3.81
36,27.26972,-80.70528,2017.0,1.0,7.0,20.0,7.0,0.0,3.81
37,27.26972,-80.70528,2017.0,1.0,7.0,20.0,8.0,0.0,3.81
38,27.26972,-80.70528,2017.0,1.0,7.0,20.0,9.0,0.0,3.81
39,27.26972,-80.70528,2017.0,1.0,10.0,16.0,40.0,0.0,13.24
40,27.26972,-80.70528,2017.0,1.0,10.0,16.0,41.0,0.0,26.47
41,27.26972,-80.70528,2017.0,1.0,10.0,16.0,42.0,0.0,13.24
42,27.26972,-80.70528,2017.0,1.0,10.0,16.0,43.0,0.0,8.22
43,27.26972,-80.70528,2017.0,1.0,10.0,16.0,44.0,0.0,6.21
44,27.26972,-80.70528,2017.0,1.0,10.0,16.0,45.0,0.0,4.41
45,27.26972,-80.70528,2017.0,1.0,10.0,16.0,46.0,0.0,2.81
46,27.26972,-80.70528,2017.0,1.0,10.0,16.0,47.0,0.0,1.4
47,27.26972,-80.70528,2017.0,1.0,10.0,16.0,48.0,0.0,0.2
48,27.26972,-80.70528,2017.0,1.0,13.0,9.0,26.0,0.0,-3.05
49,27.26972,-80.70528,2017.0,1.0,13.0,9.0,27.0,0.0,-3.05
50,27.26972,-80.70528,2017.0,1.0,13.0,9.0,28.0,0.0,-3.05
51,27.26972,-80.70528,2017.0,1.0,13.0,9.0,29.0,0.0,-3.05
52,27.26972,-80.70528,2017.0,1.0,13.0,9.0,30.0,0.0,-3.05
53,27.26972,-80.70528,2017.0,1.0,23.0,5.0,17.0,0.0,30.3
54,27.26972,-80.70528,2017.0,1.0,23.0,5.0,18.0,0.0,60.6
55,27.26972,-80.70528,2017.0,1.0,23.0,5.0,19.0,0.0,60.6
56,27.26972,-80.70528,2017.0,1.0,23.0,5.0,20.0,0.0,60.6
57,27.26972,-80.70528,2017.0,1.0,23.0,5.0,21.0,0.0,15.15
58,27.26972,-80.70528,2017.0,1.0,23.0,5.0,22.0,0.0,15.15
59,27.26972,-80.70528,2017.0,1.0,23.0,5.0,23.0,0.0,30.3
60,27.26972,-80.70528,2017.0,1.0,23.0,5.0,24.0,0.0,60.6
61,27.26972,-80.70528,2017.0,1.0,23.0,5.0,25.0,0.0,30.3
62,27.26972,-80.70528,2017.0,1.0,23.0,5.0,26.0,0.0,45.45
63,27.26972,-80.70528,2017.0,1.0,23.0,5.0,27.0,0.0,30.3
64,27.26972,-80.70528,2017.0,1.0,23.0,5.0,28.0,0.0,30.3
65,27.26972,-80.70528,2017.0,1.0,23.0,5.0,29.0,0.0,45.45
66,27.26972,-80.70528,2017.0,1.0,23.0,5.0,30.0,0.0,30.3
67,27.26972,-80.70528,2017.0,1.0,23.0,5.0,31.0,0.0,15.15
68,27.26972,-80.70528,2017.0,1.0,23.0,5.0,32.0,0.0,30.3
69,27.26972,-80.70528,2017.0,1.0,23.0,5.0,33.0,0.0,75.75
70,27.26972,-80.70528,2017.0,1.0,23.0,5.0,34.0,0.0,45.45
71,27.26972,-80.70528,2017.0,1.0,23.0,5.0,35.0,0.0,30.3
72,27.26972,-80.70528,2017.0,1.0,23.0,5.0,36.0,0.0,15.15
73,27.26972,-80.70528,2017.0,1.0,23.0,5.0,37.0,0.0,30.3
74,27.26972,-80.70528,2017.0,1.0,23.0,5.0,38.0,0.0,15.15
75,27.26972,-80.70528,2017.0,1.0,23.0,5.0,39.0,0.0,30.3
76,27.26972,-80.70528,2017.0,1.0,23.0,5.0,40.0,0.0,15.15
77,27.26972,-80.70528,2017.0,1.0,23.0,5.0,41.0,0.0,4.57
78,27.26972,-80.70528,2017.0,1.0,23.0,5.0,42.0,0.0,3.01
79,27.26972,-80.70528,2017.0,1.0,23.0,5.0,43.0,0.0,7.58
80,27.26972,-80.70528,2017.0,1.0,23.0,5.0,44.0,0.0,15.15
81,27.26972,-80.70528,2017.0,1.0,23.0,5.0,45.0,0.0,15.49
82,27.26972,-80.70528,2017.0,1.0,23.0,5.0,46.0,0.0,14.74
83,27.26972,-80.70528,2017.0,1.0,23.0,5.0,47.0,0.0,15.23
84,27.26972,-80.70528,2017.0,1.0,23.0,5.0,48.0,0.0,15.15
85,27.26972,-80.70528,2017.0,1.0,23.0,5.0,49.0,0.0,9.54
86,27.26972,-80.70528,2017.0,1.0,23.0,5.0,50.0,0.0,5.61
87,27.26972,-80.70528,2017.0,1.0,23.0,5.0,51.0,0.0,5.61
88,27.26972,-80.70528,2017.0,1.0,23.0,12.0,53.0,0.0,-3.05
89,27.26972,-80.70528,2017.0,1.0,23.0,12.0,54.0,0.0,-3.05
90,27.26972,-80.70528,2017.0,1.0,23.0,12.0,55.0,0.0,-3.05
91,27.26972,-80.70528,2017.0,1.0,23.0,12.0,56.0,0.0,-3.05
92,27.26972,-80.70528,2017.0,1.0,23.0,12.0,57.0,0.0,-3.05
93,27.26972,-80.70528,2017.0,1.0,23.0,17.0,33.0,0.0,-3.05
94,27.26972,-80.70528,2017.0,1.0,23.0,17.0,34.0,0.0,-3.05
95,27.26972,-80.70528,2017.0,1.0,23.0,17.0,35.0,0.0,-3.05
96,27.26972,-80.70528,2017.0,1.0,23.0,17.0,36.0,0.0,-3.05
97,27.26972,-80.70528,2017.0,1.0,23.0,17.0,37.0,0.0,-3.05
98,27.26972,-80.70528,2017.0,1.0,29.0,10.0,15.0,0.0,1.66
99,27.26972,-80.70528,2017.0,1.0,29.0,10.0,16.0,0.0,1.6
100,27.26972,-80.70528,2017.0,1.0,29.0,10.0,17.0,0.0,1.56
101,27.26972,-80.70528,2017.0,1.0,29.0,10.0,18.0,0.0,1.54
102,27.26972,-80.70528,2017.0,1.0,29.0,10.0,19.0,0.0,1.52
103,27.26972,-80.70528,2017.0,1.0,29.0,10.0,20.0,0.0,1.52
104,27.26972,-80.70528,2017.0,1.0,29.0,10.0,21.0,0.0,1.54
105,27.26972,-80.70528,2017.0,1.0,29.0,10.0,22.0,0.0,1.56
106,27.26972,-80.70528,2017.0,1.0,29.0,10.0,23.0,0.0,1.6
107,27.26972,-80.70528,2017.0,1.0,29.0,10.0,24.0,0.0,1.66
108,27.26972,-80.70528,2017.0,1.0,29.0,10.0,25.0,0.0,1.72
109,27.26972,-80.70528,2017.0,1.0,29.0,10.0,26.0,0.0,1.8
110,27.26972,-80.70528,2017.0,1.0,29.0,10.0,27.0,0.0,1.9
111,27.26972,-80.70528,2017.0,1.0,29.0,10.0,28.0,0.0,2.0
112,27.26972,-80.70528,2017.0,1.0,29.0,10.0,29.0,0.0,2.15
113,27.26972,-80.70528,2017.0,1.0,29.0,10.0,30.0,0.0,2.44
114,27.26972,-80.70528,2017.0,1.0,29.0,10.0,31.0,0.0,2.89
115,27.26972,-80.70528,2017.0,1.0,29.0,10.0,32.0,0.0,3.52
116,27.26972,-80.70528,2017.0,1.0,29.0,10.0,33.0,0.0,4.32
117,27.26972,-80.70528,2017.0,1.0,29.0,10.0,34.0,0.0,5.13
118,27.26972,-80.70528,2017.0,1.0,29.0,10.0,35.0,0.0,5.35
119,27.26972,-80.70528,2017.0,1.0,29.0,10.0,36.0,0.0,4.83
120,27.26972,-80.70528,2017.0,1.0,29.0,10.0,37.0,0.0,3.73
121,27.26972,-80.70528,2017.0,1.0,29.0,10.0,38.0,0.0,2.71
122,27.26972,-80.70528,2017.0,1.0,29.0,10.0,39.0,0.0,1.94
123,27.26972,-80.70528,2017.0,1.0,29.0,10.0,40.0,0.0,1.43
124,27.26972,-80.70528,2017.0,1.0,29.0,10.0,41.0,0.0,1.16
125,27.26972,-80.70528,2017.0,1.0,29.0,10.0,42.0,0.0,1.14
126,27.26972,-80.70528,2017.0,1.0,29.0,10.0,43.0,0.0,1.37
127,27.26972,-80.70528,2017.0,1.0,29.0,10.0,44.0,0.0,1.84
